GenomeID,Gene,Hit,E-value,Bit Score,Bias,Domain Start,Domain End,Location,Orientation,Flag_Bias,contig,pos_num,operon,top_hit,GTDB
GB_GCA_000145985.1,nifB,CP002098.1_844_A,0.00016,17.0,0.0,4,127,794164-794562,1,0,CP002098.1,844,2,nifB,d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Ignisphaeraceae;g__Ignisphaera;s__Ignisphaera aggregans
GB_GCA_028679315.1,nifK,JAJRBU010000006.1_23_B,0.00019,17.3,0.0,268,376,24637-25767,-1,0,JAJRBU010000006.1,23,1,nifK,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679315
GB_GCA_028679315.1,nifN,JAJRBU010000006.1_23_A,3.2e-15,52.5,0.0,1,161,24637-25767,-1,0,JAJRBU010000006.1,23,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679315
GB_GCA_028679315.1,nifE,JAJRBU010000006.1_24_A,5e-35,118.2,0.0,2,289,25760-26773,-1,0,JAJRBU010000006.1,24,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679315
GB_GCA_028679315.1,nifK,JAJRBU010000006.1_24_A,3.5e-18,62.6,0.0,3,269,25760-26773,-1,0,JAJRBU010000006.1,24,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679315
GB_GCA_028679315.1,nifD,JAJRBU010000006.1_24_A,1.9e-27,92.9,0.0,0,303,25760-26773,-1,0,JAJRBU010000006.1,24,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679315
GB_GCA_028679315.1,nifN,JAJRBU010000006.1_24_A,3.4e-23,78.8,0.2,1,273,25760-26773,-1,0,JAJRBU010000006.1,24,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679315
GB_GCA_028679315.1,nifH,JAJRBU010000006.1_25_A,7.8e-123,406.7,0.1,0,271,26754-27572,-1,0,JAJRBU010000006.1,25,1,nifH,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679315
GB_GCA_028679315.1,nifB,JAJRBU010000080.1_14_A,0.00054,15.5,1.9,4,166,8974-9471,1,0,JAJRBU010000080.1,14,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679315
GB_GCA_028679315.1,nifB,JAJRBU010000167.1_3_A,5.3e-106,352.0,2.9,4,294,2159-3052,1,0,JAJRBU010000167.1,3,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679315
GB_GCA_028679315.1,nifH,JAJRBU010000188.1_3_A,6.8e-108,357.6,0.1,0,279,2945-3790,-1,0,JAJRBU010000188.1,3,1,nifH,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679315
GB_GCA_028679315.1,nifD,JAJRBU010000188.1_4_A,3.6e-30,101.9,0.0,22,434,3798-5150,-1,0,JAJRBU010000188.1,4,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679315
GB_GCA_028679315.1,nifK,JAJRBU010000188.1_4_A,6.2e-28,94.7,0.0,9,449,3798-5150,-1,0,JAJRBU010000188.1,4,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679315
GB_GCA_028679315.1,nifE,JAJRBU010000188.1_4_A,7.6e-36,120.9,0.0,13,300,3798-5150,-1,0,JAJRBU010000188.1,4,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679315
GB_GCA_028679315.1,nifN,JAJRBU010000188.1_4_A,7.4e-51,170.1,0.0,9,449,3798-5150,-1,0,JAJRBU010000188.1,4,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679315
GB_GCA_028679315.1,nifD,JAJRBU010000188.1_5_A,8.9e-49,163.2,0.0,30,359,5131-6552,-1,0,JAJRBU010000188.1,5,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679315
GB_GCA_028679315.1,nifE,JAJRBU010000188.1_5_A,4.3e-69,230.7,0.0,12,461,5131-6552,-1,0,JAJRBU010000188.1,5,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679315
GB_GCA_028679315.1,nifK,JAJRBU010000188.1_5_A,3.9e-21,72.3,0.0,26,224,5131-6552,-1,0,JAJRBU010000188.1,5,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679315
GB_GCA_028679315.1,nifN,JAJRBU010000188.1_5_A,1.4e-37,126.3,0.0,22,353,5131-6552,-1,0,JAJRBU010000188.1,5,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679315
GB_GCA_028679325.1,nifH,JAJRBS010000032.1_3_A,8.4e-123,406.2,0.3,0,271,1428-2246,1,0,JAJRBS010000032.1,3,1,nifH,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679325
GB_GCA_028679325.1,nifD,JAJRBS010000032.1_4_A,1.8e-28,95.8,0.0,4,314,2212-3237,1,0,JAJRBS010000032.1,4,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679325
GB_GCA_028679325.1,nifK,JAJRBS010000032.1_4_A,8.7e-21,70.7,0.0,7,195,2212-3237,1,0,JAJRBS010000032.1,4,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679325
GB_GCA_028679325.1,nifE,JAJRBS010000032.1_4_A,3.3e-37,125.0,0.0,1,308,2212-3237,1,0,JAJRBS010000032.1,4,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679325
GB_GCA_028679325.1,nifN,JAJRBS010000032.1_4_A,1.2e-24,83.2,0.2,1,273,2212-3237,1,0,JAJRBS010000032.1,4,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679325
GB_GCA_028679325.1,nifE,JAJRBS010000032.1_5_A,1.2e-10,37.2,5.7,5,131,3230-4345,1,1,JAJRBS010000032.1,5,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679325
GB_GCA_028679325.1,nifK,JAJRBS010000032.1_5_A,4.2e-07,25.6,0.4,5,129,3230-4345,1,0,JAJRBS010000032.1,5,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679325
GB_GCA_028679325.1,nifD,JAJRBS010000032.1_5_A,7.2e-06,21.3,0.4,8,119,3230-4345,1,0,JAJRBS010000032.1,5,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679325
GB_GCA_028679325.1,nifK,JAJRBS010000032.1_5_B,3.9e-05,19.1,0.0,284,371,3230-4345,1,0,JAJRBS010000032.1,5,1,nifK,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679325
GB_GCA_028679325.1,nifN,JAJRBS010000032.1_5_A,4.7e-12,41.7,0.5,5,135,3230-4345,1,0,JAJRBS010000032.1,5,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679325
GB_GCA_028679325.1,nifN,JAJRBS010000032.1_5_B,0.00033,15.8,0.0,199,371,3230-4345,1,0,JAJRBS010000032.1,5,1,nifK,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679325
GB_GCA_028679325.1,nifB,JAJRBS010000075.1_22_A,2.3e-06,22.9,0.1,4,202,20022-20900,-1,0,JAJRBS010000075.1,22,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679325
GB_GCA_028679325.1,nifB,JAJRBS010000205.1_9_A,1.7e-107,356.5,2.3,4,294,8037-8930,-1,0,JAJRBS010000205.1,9,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp028679325
GB_GCA_028679405.1,nifB,JAJRBP010000041.1_1_A,0.00014,17.2,0.5,4,128,3-611,-1,0,JAJRBP010000041.1,1,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__JAJRBP01;s__JAJRBP01 sp028679405
GB_GCA_028679405.1,nifH,JAJRBP010000167.1_2_A,2.3e-122,404.9,0.0,0,271,242-1057,1,0,JAJRBP010000167.1,2,1,nifH,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__JAJRBP01;s__JAJRBP01 sp028679405
GB_GCA_028679405.1,nifD,JAJRBP010000167.1_3_A,5e-22,74.8,0.0,0,298,1143-2144,1,0,JAJRBP010000167.1,3,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__JAJRBP01;s__JAJRBP01 sp028679405
GB_GCA_028679405.1,nifK,JAJRBP010000167.1_3_A,1.4e-14,50.4,0.1,0,198,1143-2144,1,0,JAJRBP010000167.1,3,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__JAJRBP01;s__JAJRBP01 sp028679405
GB_GCA_028679405.1,nifE,JAJRBP010000167.1_3_A,4.8e-32,108.1,0.3,0,270,1143-2144,1,0,JAJRBP010000167.1,3,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__JAJRBP01;s__JAJRBP01 sp028679405
GB_GCA_028679405.1,nifN,JAJRBP010000167.1_3_A,1.4e-22,76.6,0.4,0,182,1143-2144,1,0,JAJRBP010000167.1,3,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__JAJRBP01;s__JAJRBP01 sp028679405
GB_GCA_028679405.1,nifE,JAJRBP010000167.1_4_A,7.5e-14,48.0,0.3,0,132,2173-3276,1,0,JAJRBP010000167.1,4,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__JAJRBP01;s__JAJRBP01 sp028679405
GB_GCA_028679405.1,nifK,JAJRBP010000167.1_4_A,1.2e-11,40.8,0.0,1,230,2173-3276,1,0,JAJRBP010000167.1,4,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__JAJRBP01;s__JAJRBP01 sp028679405
GB_GCA_028679405.1,nifD,JAJRBP010000167.1_4_A,2.3e-06,23.2,0.2,15,108,2173-3276,1,0,JAJRBP010000167.1,4,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__JAJRBP01;s__JAJRBP01 sp028679405
GB_GCA_028679405.1,nifN,JAJRBP010000167.1_4_A,2.4e-17,59.3,0.2,0,156,2173-3276,1,0,JAJRBP010000167.1,4,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__JAJRBP01;s__JAJRBP01 sp028679405
GB_GCA_028679405.1,nifN,JAJRBP010000167.1_4_B,0.00024,16.5,0.0,183,367,2173-3276,1,0,JAJRBP010000167.1,4,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__JAJRBP01;s__JAJRBP01 sp028679405
GB_GCA_028679485.1,nifB,JAJRBL010000125.1_1_A,4.7e-104,345.2,1.4,10,296,34-936,-1,0,JAJRBL010000125.1,1,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifD,JAJRBL010000218.1_4_A,2.4e-05,19.6,0.0,7,332,1894-3165,-1,0,JAJRBL010000218.1,4,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifE,JAJRBL010000218.1_4_A,0.00024,16.5,0.0,6,296,1894-3165,-1,0,JAJRBL010000218.1,4,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifK,JAJRBL010000218.1_4_B,0.00016,17.2,0.0,194,366,1894-3165,-1,0,JAJRBL010000218.1,4,1,nifK,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifK,JAJRBL010000218.1_4_A,0.00074,14.9,0.0,8,198,1894-3165,-1,0,JAJRBL010000218.1,4,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifN,JAJRBL010000218.1_4_A,1.2e-15,53.6,0.0,6,420,1894-3165,-1,0,JAJRBL010000218.1,4,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifD,JAJRBL010000218.1_5_A,5.7e-31,104.1,0.0,1,323,3162-4289,-1,0,JAJRBL010000218.1,5,1,nifD,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifE,JAJRBL010000218.1_5_A,1.4e-28,96.6,0.0,0,323,3162-4289,-1,0,JAJRBL010000218.1,5,1,nifD,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifK,JAJRBL010000218.1_5_A,9.8e-06,21.1,0.0,2,290,3162-4289,-1,0,JAJRBL010000218.1,5,1,nifD,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifN,JAJRBL010000218.1_5_A,1.3e-13,46.9,0.0,8,308,3162-4289,-1,0,JAJRBL010000218.1,5,1,nifD,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifD,JAJRBL010000228.1_3_A,4.5e-205,678.3,1.3,0,540,802-2427,1,0,JAJRBL010000228.1,3,1,nifD,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifE,JAJRBL010000228.1_3_B,2e-13,46.5,0.0,435,541,802-2427,1,0,JAJRBL010000228.1,3,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifE,JAJRBL010000228.1_3_A,3.2e-108,359.6,2.6,15,391,802-2427,1,0,JAJRBL010000228.1,3,1,nifD,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifK,JAJRBL010000228.1_3_A,1.2e-15,53.9,1.4,4,382,802-2427,1,0,JAJRBL010000228.1,3,1,nifD,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifN,JAJRBL010000228.1_3_A,2.2e-26,89.0,1.4,47,539,802-2427,1,0,JAJRBL010000228.1,3,1,nifD,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifE,JAJRBL010000228.1_4_A,2.1e-22,76.2,0.1,11,196,2420-3787,1,0,JAJRBL010000228.1,4,1,nifK,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifD,JAJRBL010000228.1_4_A,4.9e-17,58.2,0.1,9,198,2420-3787,1,0,JAJRBL010000228.1,4,1,nifK,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifK,JAJRBL010000228.1_4_A,2.5e-183,606.9,0.0,5,455,2420-3787,1,0,JAJRBL010000228.1,4,1,nifK,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifN,JAJRBL010000228.1_4_A,1.6e-127,422.4,0.0,4,453,2420-3787,1,0,JAJRBL010000228.1,4,1,nifK,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifK,JAJRBL010000228.1_5_A,1e-20,70.6,0.0,18,243,3805-5208,1,0,JAJRBL010000228.1,5,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifK,JAJRBL010000228.1_5_B,8e-06,21.4,0.0,230,454,3805-5208,1,0,JAJRBL010000228.1,5,1,nifK,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifE,JAJRBL010000228.1_5_A,1.9e-179,594.9,0.1,11,467,3805-5208,1,0,JAJRBL010000228.1,5,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifD,JAJRBL010000228.1_5_A,3.4e-126,418.2,0.0,12,465,3805-5208,1,0,JAJRBL010000228.1,5,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifN,JAJRBL010000228.1_5_A,8.8e-37,123.3,0.0,41,449,3805-5208,1,0,JAJRBL010000228.1,5,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifE,JAJRBL010000228.1_6_B,6.8e-05,18.3,0.0,318,449,5198-6589,1,0,JAJRBL010000228.1,6,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifD,JAJRBL010000228.1_6_A,2.4e-10,36.1,0.1,16,195,5198-6589,1,0,JAJRBL010000228.1,6,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifE,JAJRBL010000228.1_6_A,3.5e-19,65.5,0.0,13,325,5198-6589,1,0,JAJRBL010000228.1,6,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifK,JAJRBL010000228.1_6_A,1.1e-113,377.2,0.0,8,453,5198-6589,1,0,JAJRBL010000228.1,6,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifN,JAJRBL010000228.1_6_A,2.7e-131,434.9,0.0,1,460,5198-6589,1,0,JAJRBL010000228.1,6,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,anfO,JAJRBL010000228.1_8_A,4.5e-53,176.4,0.0,2,208,6905-7537,1,0,JAJRBL010000228.1,8,1,anfO,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifD,JAJRBL010000233.1_2_A,3.6e-54,180.7,0.0,70,490,1635-3158,1,0,JAJRBL010000233.1,2,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifE,JAJRBL010000233.1_2_A,3.9e-65,217.3,0.0,43,493,1635-3158,1,0,JAJRBL010000233.1,2,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifK,JAJRBL010000233.1_2_A,1.4e-25,86.6,0.0,52,494,1635-3158,1,0,JAJRBL010000233.1,2,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifN,JAJRBL010000233.1_2_A,5.3e-36,120.7,0.0,50,497,1635-3158,1,0,JAJRBL010000233.1,2,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifE,JAJRBL010000233.1_3_A,1.4e-36,122.9,0.0,6,424,3155-4429,1,0,JAJRBL010000233.1,3,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifK,JAJRBL010000233.1_3_A,6.3e-27,91.0,0.0,1,205,3155-4429,1,0,JAJRBL010000233.1,3,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifK,JAJRBL010000233.1_3_B,3.3e-17,59.0,0.0,199,424,3155-4429,1,0,JAJRBL010000233.1,3,1,nifK,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifD,JAJRBL010000233.1_3_A,9.4e-26,86.9,0.0,5,424,3155-4429,1,0,JAJRBL010000233.1,3,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifN,JAJRBL010000233.1_3_A,1.2e-71,238.2,0.0,1,424,3155-4429,1,0,JAJRBL010000233.1,3,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679485.1,nifB,JAJRBL010000235.1_8_A,0.00047,15.4,2.2,0,213,5743-6621,-1,1,JAJRBL010000235.1,8,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp028679485
GB_GCA_028679495.1,nifH,JAJRBK010000063.1_4_A,3.1e-110,364.8,0.1,12,300,911-1816,-1,0,JAJRBK010000063.1,4,1,nifH,d__Archaea;p__Halobacteriota;c__Bog-38;o__Methanoflorentales;f__Methanoflorentaceae;g__Methanoflorens;s__Methanoflorens sp028679495
GB_GCA_028679495.1,nifD,JAJRBK010000063.1_5_A,1.7e-29,99.1,0.0,17,440,1777-3114,-1,0,JAJRBK010000063.1,5,1,nifN,d__Archaea;p__Halobacteriota;c__Bog-38;o__Methanoflorentales;f__Methanoflorentaceae;g__Methanoflorens;s__Methanoflorens sp028679495
GB_GCA_028679495.1,nifK,JAJRBK010000063.1_5_A,1.1e-29,100.0,0.0,0,444,1777-3114,-1,0,JAJRBK010000063.1,5,1,nifN,d__Archaea;p__Halobacteriota;c__Bog-38;o__Methanoflorentales;f__Methanoflorentaceae;g__Methanoflorens;s__Methanoflorens sp028679495
GB_GCA_028679495.1,nifE,JAJRBK010000063.1_5_A,9.9e-36,120.0,0.2,16,293,1777-3114,-1,0,JAJRBK010000063.1,5,1,nifN,d__Archaea;p__Halobacteriota;c__Bog-38;o__Methanoflorentales;f__Methanoflorentaceae;g__Methanoflorens;s__Methanoflorens sp028679495
GB_GCA_028679495.1,nifN,JAJRBK010000063.1_5_A,4.2e-52,173.6,0.0,1,444,1777-3114,-1,0,JAJRBK010000063.1,5,1,nifN,d__Archaea;p__Halobacteriota;c__Bog-38;o__Methanoflorentales;f__Methanoflorentaceae;g__Methanoflorens;s__Methanoflorens sp028679495
