query_id,genome,contig,operon,cluster,gene,start,end,orientation
VEPL01000007.1_162,GB_GCA_012026885.1,VEPL01000007.1,2,nif,WP_226400150.1,157709.0,158671.0,-1.0
VEPL01000007.1_163,GB_GCA_012026885.1,VEPL01000007.1,2,nif,WP_110391703.1,158673.0,158825.0,-1.0
VEPG01000099.1_15,GB_GCA_012026975.1,VEPG01000099.1,1,nif,vnfH,11617.0,12495.0,1.0
VEPG01000099.1_21,GB_GCA_012026975.1,VEPG01000099.1,1,nif,PIR,17042.0,17944.0,-1.0
VEPG01000099.1_10,GB_GCA_012026975.1,VEPG01000099.1,1,nif,cldD,8636.0,8890.0,1.0
VEPG01000099.1_17,GB_GCA_012026975.1,VEPG01000099.1,1,nif,nifK,14247.0,15716.0,1.0
VEPG01000099.1_18,GB_GCA_012026975.1,VEPG01000099.1,1,nif,nifX,15872.0,16252.0,1.0
VEPG01000099.1_16,GB_GCA_012026975.1,VEPG01000099.1,1,nif,nifD,12602.0,14053.0,1.0
VEPG01000099.1_22,GB_GCA_012026975.1,VEPG01000099.1,1,nif,nifB,18284.0,19147.0,1.0
VEPG01000099.1_14,GB_GCA_012026975.1,VEPG01000099.1,1,nif,GUAA_HELHP,10713.0,11285.0,1.0
VEPG01000099.1_24,GB_GCA_012026975.1,VEPG01000099.1,1,nif,Y4HK_SINFN,19311.0,20048.0,1.0
VEPG01000099.1_25,GB_GCA_012026975.1,VEPG01000099.1,1,nif,SRKA_SALCH,20094.0,21077.0,-1.0
VEPG01000099.1_11,GB_GCA_012026975.1,VEPG01000099.1,1,nif,WP_052263472.1,8908.0,9222.0,1.0
VEPG01000099.1_13,GB_GCA_012026975.1,VEPG01000099.1,1,nif,K09763,10042.0,10584.0,-1.0
VEPG01000099.1_14,GB_GCA_012026975.1,VEPG01000099.1,1,nif,WP_214302913.1,10713.0,11285.0,1.0
VEPG01000099.1_19,GB_GCA_012026975.1,VEPG01000099.1,1,nif,WP_260748390.1,16314.0,16583.0,1.0
VEPG01000099.1_20,GB_GCA_012026975.1,VEPG01000099.1,1,nif,WP_066722689.1,16644.0,17012.0,1.0
VEPG01000099.1_24,GB_GCA_012026975.1,VEPG01000099.1,1,nif,K07090,19311.0,20048.0,1.0
VEPG01000099.1_25,GB_GCA_012026975.1,VEPG01000099.1,1,nif,WP_039739968.1,20094.0,21077.0,-1.0
JAAUUJ010000001.1_8,GB_GCA_012030715.1,JAAUUJ010000001.1,1,nif,pmmS,7672.0,8850.0,1.0
JAAUUJ010000001.1_5,GB_GCA_012030715.1,JAAUUJ010000001.1,1,nif,chlL,3450.0,4328.0,1.0
JAAUUJ010000001.1_3,GB_GCA_012030715.1,JAAUUJ010000001.1,1,nif,NFS1,1122.0,2324.0,1.0
JAAUUJ010000001.1_7,GB_GCA_012030715.1,JAAUUJ010000001.1,1,nif,nifK,6103.0,7638.0,1.0
JAAUUJ010000001.1_6,GB_GCA_012030715.1,JAAUUJ010000001.1,1,nif,nifD,4513.0,5952.0,1.0
JAAUUJ010000001.1_1,GB_GCA_012030715.1,JAAUUJ010000001.1,1,nif,NIFB_NOSS1,2.0,517.0,1.0
JAAUUJ010000001.1_2,GB_GCA_012030715.1,JAAUUJ010000001.1,1,nif,FER3_NOSS1,725.0,1018.0,1.0
JAAUUJ010000001.1_4,GB_GCA_012030715.1,JAAUUJ010000001.1,1,nif,NIFU_TRIAZ,2382.0,3284.0,1.0
JAAUUJ010000001.1_10,GB_GCA_012030715.1,JAAUUJ010000001.1,1,nif,NIFZ_SINFN,8976.0,9239.0,1.0
JAAUUJ010000001.1_1,GB_GCA_012030715.1,JAAUUJ010000001.1,1,nif,nifB,2.0,517.0,1.0
JAAUUJ010000001.1_2,GB_GCA_012030715.1,JAAUUJ010000001.1,1,nif,WP_190715353.1,725.0,1018.0,1.0
JAAUUJ010000001.1_4,GB_GCA_012030715.1,JAAUUJ010000001.1,1,nif,K13819,2382.0,3284.0,1.0
JAAUUJ010000001.1_10,GB_GCA_012030715.1,JAAUUJ010000001.1,1,nif,WP_193885844.1,8976.0,9239.0,1.0
JAAUUJ010000001.1_11,GB_GCA_012030715.1,JAAUUJ010000001.1,1,nif,nifT,9239.0,9445.0,1.0
JAAUUJ010000064.1_4,GB_GCA_012030715.1,JAAUUJ010000064.1,1,nif,bfr,1989.0,2537.0,1.0
JAAUUJ010000064.1_1,GB_GCA_012030715.1,JAAUUJ010000064.1,1,nif,nifB,1.0,678.0,-1.0
JAAUUJ010000064.1_2,GB_GCA_012030715.1,JAAUUJ010000064.1,1,nif,NIFB_NOSS1,653.0,811.0,-1.0
JAAUUJ010000064.1_2,GB_GCA_012030715.1,JAAUUJ010000064.1,1,nif,WP_190503673.1,653.0,811.0,-1.0
JAAUUJ010000064.1_3,GB_GCA_012030715.1,JAAUUJ010000064.1,1,nif,WP_099813101.1,1701.0,1949.0,1.0
JAAUUJ010000064.1_5,GB_GCA_012030715.1,JAAUUJ010000064.1,1,nif,WP_011430659.1,2571.0,2813.0,1.0
JAAUUT010000052.1_32,GB_GCA_012031035.1,JAAUUT010000052.1,1,nif,pmmS,33237.0,33932.0,1.0
JAAUUT010000052.1_29,GB_GCA_012031035.1,JAAUUT010000052.1,1,nif,chlL,28913.0,29803.0,1.0
JAAUUT010000052.1_26,GB_GCA_012031035.1,JAAUUT010000052.1,1,nif,NFS1,26383.0,27585.0,1.0
JAAUUT010000052.1_23,GB_GCA_012031035.1,JAAUUT010000052.1,1,nif,kanK,22988.0,23977.0,-1.0
JAAUUT010000052.1_27,GB_GCA_012031035.1,JAAUUT010000052.1,1,nif,gag-pol,27644.0,27784.0,1.0
JAAUUT010000052.1_31,GB_GCA_012031035.1,JAAUUT010000052.1,1,nif,nifK,31559.0,33094.0,1.0
JAAUUT010000052.1_25,GB_GCA_012031035.1,JAAUUT010000052.1,1,nif,hydA,26023.0,26346.0,1.0
JAAUUT010000052.1_20,GB_GCA_012031035.1,JAAUUT010000052.1,1,nif,fwdH,21621.0,22274.0,1.0
JAAUUT010000052.1_30,GB_GCA_012031035.1,JAAUUT010000052.1,1,nif,nifD,29978.0,31453.0,1.0
JAAUUT010000052.1_24,GB_GCA_012031035.1,JAAUUT010000052.1,1,nif,nifB,24546.0,26003.0,1.0
JAAUUT010000052.1_28,GB_GCA_012031035.1,JAAUUT010000052.1,1,nif,NIFU_TRIAZ,27845.0,28732.0,1.0
JAAUUT010000052.1_33,GB_GCA_012031035.1,JAAUUT010000052.1,1,nif,NIFZ_SINFN,34350.0,34616.0,1.0
JAAUUT010000052.1_19,GB_GCA_012031035.1,JAAUUT010000052.1,1,nif,WP_193873641.1,20397.0,21413.0,1.0
JAAUUT010000052.1_21,GB_GCA_012031035.1,JAAUUT010000052.1,1,nif,WP_094346466.1,22286.0,22615.0,1.0
JAAUUT010000052.1_22,GB_GCA_012031035.1,JAAUUT010000052.1,1,nif,WP_168540174.1,22618.0,22896.0,1.0
JAAUUT010000052.1_28,GB_GCA_012031035.1,JAAUUT010000052.1,1,nif,WP_190503676.1,27845.0,28732.0,1.0
JAAUUT010000052.1_33,GB_GCA_012031035.1,JAAUUT010000052.1,1,nif,nifZ,34350.0,34616.0,1.0
JAAUUT010000052.1_34,GB_GCA_012031035.1,JAAUUT010000052.1,1,nif,WP_190503682.1,34741.0,34944.0,1.0
JAAUUT010000052.1_35,GB_GCA_012031035.1,JAAUUT010000052.1,1,nif,WP_190653249.1,35048.0,35662.0,1.0
JAAUTY010000072.1_16,GB_GCA_012031265.1,JAAUTY010000072.1,1,nif,nifH,10942.0,11820.0,1.0
JAAUTY010000072.1_14,GB_GCA_012031265.1,JAAUTY010000072.1,1,nif,NFS1,8583.0,9785.0,1.0
JAAUTY010000072.1_11,GB_GCA_012031265.1,JAAUTY010000072.1,1,nif,fdtC,4830.0,5570.0,-1.0
JAAUTY010000072.1_13,GB_GCA_012031265.1,JAAUTY010000072.1,1,nif,A10,8168.0,8539.0,1.0
JAAUTY010000072.1_18,GB_GCA_012031265.1,JAAUTY010000072.1,1,nif,nifK,13560.0,15134.0,1.0
JAAUTY010000072.1_20,GB_GCA_012031265.1,JAAUTY010000072.1,1,nif,nifE,15610.0,18465.0,1.0
JAAUTY010000072.1_21,GB_GCA_012031265.1,JAAUTY010000072.1,1,nif,nifX,18502.0,18924.0,1.0
JAAUTY010000072.1_17,GB_GCA_012031265.1,JAAUTY010000072.1,1,nif,nifD,11965.0,13410.0,1.0
JAAUTY010000072.1_12,GB_GCA_012031265.1,JAAUTY010000072.1,1,nif,nifB,6681.0,8126.0,1.0
JAAUTY010000072.1_9,GB_GCA_012031265.1,JAAUTY010000072.1,1,nif,DPSA_NOSS1,3743.0,4300.0,-1.0
JAAUTY010000072.1_15,GB_GCA_012031265.1,JAAUTY010000072.1,1,nif,NIFU_NOSS1,9850.0,10761.0,1.0
JAAUTY010000072.1_19,GB_GCA_012031265.1,JAAUTY010000072.1,1,nif,NIFZ_AZOCH,15219.0,15551.0,1.0
JAAUTY010000072.1_22,GB_GCA_012031265.1,JAAUTY010000072.1,1,nif,Y4VQ_SINFN,18921.0,19400.0,1.0
JAAUTY010000072.1_23,GB_GCA_012031265.1,JAAUTY010000072.1,1,nif,Y4254_TRIV2,19421.0,19657.0,1.0
JAAUTY010000072.1_24,GB_GCA_012031265.1,JAAUTY010000072.1,1,nif,NIFW_NOSS1,19654.0,19977.0,1.0
JAAUTY010000072.1_9,GB_GCA_012031265.1,JAAUTY010000072.1,1,nif,WP_193885848.1,3743.0,4300.0,-1.0
JAAUTY010000072.1_10,GB_GCA_012031265.1,JAAUTY010000072.1,1,nif,WP_016878476.1,4530.0,4799.0,-1.0
JAAUTY010000072.1_15,GB_GCA_012031265.1,JAAUTY010000072.1,1,nif,WP_190503676.1,9850.0,10761.0,1.0
JAAUTY010000072.1_19,GB_GCA_012031265.1,JAAUTY010000072.1,1,nif,nifZ,15219.0,15551.0,1.0
JAAUTY010000072.1_22,GB_GCA_012031265.1,JAAUTY010000072.1,1,nif,WP_272032586.1,18921.0,19400.0,1.0
JAAUTY010000072.1_23,GB_GCA_012031265.1,JAAUTY010000072.1,1,nif,WP_023076704.1,19421.0,19657.0,1.0
JAAUTY010000072.1_24,GB_GCA_012031265.1,JAAUTY010000072.1,1,nif,nifW,19654.0,19977.0,1.0
JAAUUE010000097.1_10,GB_GCA_012031635.1,JAAUUE010000097.1,1,nif,nifH,8687.0,9583.0,-1.0
JAAUUE010000097.1_13,GB_GCA_012031635.1,JAAUUE010000097.1,1,nif,NFS1,11349.0,11906.0,-1.0
JAAUUE010000097.1_12,GB_GCA_012031635.1,JAAUUE010000097.1,1,nif,NFS1,10711.0,11346.0,-1.0
JAAUUE010000097.1_8,GB_GCA_012031635.1,JAAUUE010000097.1,1,nif,nifK,5312.0,6850.0,-1.0
JAAUUE010000097.1_5,GB_GCA_012031635.1,JAAUUE010000097.1,1,nif,nifN,1914.0,3209.0,-1.0
JAAUUE010000097.1_6,GB_GCA_012031635.1,JAAUUE010000097.1,1,nif,nifE,3209.0,4585.0,-1.0
JAAUUE010000097.1_9,GB_GCA_012031635.1,JAAUUE010000097.1,1,nif,nifD,6941.0,8470.0,-1.0
JAAUUE010000097.1_14,GB_GCA_012031635.1,JAAUUE010000097.1,1,nif,nifB,11903.0,13441.0,-1.0
JAAUUE010000097.1_1,GB_GCA_012031635.1,JAAUUE010000097.1,1,nif,NIFW_NOSS1,128.0,445.0,-1.0
JAAUUE010000097.1_2,GB_GCA_012031635.1,JAAUUE010000097.1,1,nif,Y4254_TRIV2,442.0,663.0,-1.0
JAAUUE010000097.1_3,GB_GCA_012031635.1,JAAUUE010000097.1,1,nif,Y4XD_SINFN,687.0,1148.0,-1.0
JAAUUE010000097.1_4,GB_GCA_012031635.1,JAAUUE010000097.1,1,nif,NIFX_HERSE,1227.0,1673.0,-1.0
JAAUUE010000097.1_11,GB_GCA_012031635.1,JAAUUE010000097.1,1,nif,NIFU_TRIAZ,9769.0,10656.0,-1.0
JAAUUE010000097.1_1,GB_GCA_012031635.1,JAAUUE010000097.1,1,nif,WP_223045952.1,128.0,445.0,-1.0
JAAUUE010000097.1_2,GB_GCA_012031635.1,JAAUUE010000097.1,1,nif,WP_211621497.1,442.0,663.0,-1.0
JAAUUE010000097.1_3,GB_GCA_012031635.1,JAAUUE010000097.1,1,nif,WP_223045954.1,687.0,1148.0,-1.0
JAAUUE010000097.1_4,GB_GCA_012031635.1,JAAUUE010000097.1,1,nif,WP_223045955.1,1227.0,1673.0,-1.0
JAAUUE010000097.1_7,GB_GCA_012031635.1,JAAUUE010000097.1,1,nif,WP_204368427.1,4873.0,5163.0,-1.0
JAAUUE010000097.1_11,GB_GCA_012031635.1,JAAUUE010000097.1,1,nif,K13819,9769.0,10656.0,-1.0
JAAUUE010000400.1_3,GB_GCA_012031635.1,JAAUUE010000400.1,1,nif,CNX2,2016.0,2669.0,1.0
JAAUUE010000400.1_5,GB_GCA_012031635.1,JAAUUE010000400.1,1,nif,cheY,3105.0,3473.0,-1.0
JAAUUE010000400.1_2,GB_GCA_012031635.1,JAAUUE010000400.1,1,nif,Y615_SYNY3,999.0,1727.0,-1.0
JAAUUE010000400.1_4,GB_GCA_012031635.1,JAAUUE010000400.1,1,nif,MOAA_ACAM1,2666.0,3022.0,1.0
JAAUUE010000400.1_1,GB_GCA_012031635.1,JAAUUE010000400.1,1,nif,WP_190476633.1,3.0,596.0,-1.0
JAAUUE010000400.1_2,GB_GCA_012031635.1,JAAUUE010000400.1,1,nif,WP_015202267.1,999.0,1727.0,-1.0
JAAUUE010000400.1_4,GB_GCA_012031635.1,JAAUUE010000400.1,1,nif,CNX2,2666.0,3022.0,1.0
JAAUTD010000038.1_19,GB_GCA_012031845.1,JAAUTD010000038.1,1,nif,fhlA,13350.0,15308.0,-1.0
JAAUTD010000038.1_16,GB_GCA_012031845.1,JAAUTD010000038.1,1,nif,gp05,10016.0,10396.0,-1.0
JAAUTD010000038.1_17,GB_GCA_012031845.1,JAAUTD010000038.1,1,nif,nifB,10384.0,11433.0,-1.0
JAAUTD010000038.1_15,GB_GCA_012031845.1,JAAUTD010000038.1,1,nif,NIFQ_AZOVI,9445.0,10008.0,-1.0
JAAUTD010000038.1_12,GB_GCA_012031845.1,JAAUTD010000038.1,1,nif,WP_051497361.1,8025.0,8588.0,1.0
JAAUTD010000038.1_14,GB_GCA_012031845.1,JAAUTD010000038.1,1,nif,flgN,8915.0,9379.0,1.0
JAAUTD010000038.1_15,GB_GCA_012031845.1,JAAUTD010000038.1,1,nif,nifQ,9445.0,10008.0,-1.0
JAAUTD010000038.1_18,GB_GCA_012031845.1,JAAUTD010000038.1,1,nif,WP_096576244.1,11812.0,13179.0,-1.0
JAAUTD010000038.1_20,GB_GCA_012031845.1,JAAUTD010000038.1,1,nif,WP_048674200.1,15665.0,15901.0,-1.0
JAAUTD010000083.1_10,GB_GCA_012031845.1,JAAUTD010000083.1,1,nif,mioC,7281.0,7808.0,1.0
JAAUTD010000083.1_4,GB_GCA_012031845.1,JAAUTD010000083.1,1,nif,vnfH,1856.0,2743.0,1.0
JAAUTD010000083.1_15,GB_GCA_012031845.1,JAAUTD010000083.1,1,nif,LAP,11289.0,11603.0,1.0
JAAUTD010000083.1_6,GB_GCA_012031845.1,JAAUTD010000083.1,1,nif,nifK,4432.0,5814.0,1.0
JAAUTD010000083.1_12,GB_GCA_012031845.1,JAAUTD010000083.1,1,nif,nifN,9307.0,10275.0,1.0
JAAUTD010000083.1_14,GB_GCA_012031845.1,JAAUTD010000083.1,1,nif,nifX,10695.0,11180.0,1.0
JAAUTD010000083.1_8,GB_GCA_012031845.1,JAAUTD010000083.1,1,nif,nifX,6259.0,7098.0,1.0
JAAUTD010000083.1_5,GB_GCA_012031845.1,JAAUTD010000083.1,1,nif,nifD,2811.0,4298.0,1.0
JAAUTD010000083.1_11,GB_GCA_012031845.1,JAAUTD010000083.1,1,nif,nifN,7914.0,9314.0,1.0
JAAUTD010000083.1_13,GB_GCA_012031845.1,JAAUTD010000083.1,1,nif,nifN,10316.0,10738.0,1.0
JAAUTD010000083.1_1,GB_GCA_012031845.1,JAAUTD010000083.1,1,nif,WP_215478511.1,3.0,239.0,-1.0
JAAUTD010000083.1_7,GB_GCA_012031845.1,JAAUTD010000083.1,1,nif,WP_169249284.1,6050.0,6262.0,1.0
JAAUTD010000083.1_9,GB_GCA_012031845.1,JAAUTD010000083.1,1,nif,WP_034434626.1,7091.0,7240.0,1.0
JAAUTD010000083.1_16,GB_GCA_012031845.1,JAAUTD010000083.1,1,nif,WP_261401846.1,11788.0,12363.0,1.0
JAAUSR010000097.1_7,GB_GCA_012032555.1,JAAUSR010000097.1,1,nif,vnfH,4561.0,5448.0,-1.0
JAAUSR010000097.1_5,GB_GCA_012032555.1,JAAUSR010000097.1,1,nif,nifK,1973.0,2956.0,-1.0
JAAUSR010000097.1_1,GB_GCA_012032555.1,JAAUSR010000097.1,1,nif,nifX,114.0,818.0,-1.0
JAAUSR010000097.1_6,GB_GCA_012032555.1,JAAUSR010000097.1,1,nif,nifD,3031.0,4506.0,-1.0
JAAUSR010000097.1_4,GB_GCA_012032555.1,JAAUSR010000097.1,1,nif,nifN,1389.0,2003.0,-1.0
JAAUSR010000097.1_2,GB_GCA_012032555.1,JAAUSR010000097.1,1,nif,FDXN_RHOCB,834.0,1037.0,-1.0
JAAUSR010000097.1_2,GB_GCA_012032555.1,JAAUSR010000097.1,1,nif,WP_131449212.1,834.0,1037.0,-1.0
JAAUSR010000097.1_3,GB_GCA_012032555.1,JAAUSR010000097.1,1,nif,nifT,1072.0,1284.0,-1.0
JAAUSR010000097.1_8,GB_GCA_012032555.1,JAAUSR010000097.1,1,nif,K06926,5641.0,6840.0,1.0
JAAUSR010000097.1_9,GB_GCA_012032555.1,JAAUSR010000097.1,1,nif,WP_062416897.1,6837.0,7499.0,1.0
JAAUSR010000097.1_10,GB_GCA_012032555.1,JAAUSR010000097.1,1,nif,WP_190368061.1,7971.0,8570.0,1.0
JAAUSR010000123.1_5,GB_GCA_012032555.1,JAAUSR010000123.1,1,nif,fprA1_2,2725.0,3996.0,-1.0
JAAUSR010000123.1_7,GB_GCA_012032555.1,JAAUSR010000123.1,1,nif,US27,4435.0,4704.0,-1.0
JAAUSR010000123.1_8,GB_GCA_012032555.1,JAAUSR010000123.1,1,nif,nifB,4714.0,6186.0,-1.0
JAAUSR010000123.1_4,GB_GCA_012032555.1,JAAUSR010000123.1,1,nif,tsaB,2445.0,2732.0,-1.0
JAAUSR010000123.1_3,GB_GCA_012032555.1,JAAUSR010000123.1,1,nif,cbdC,2028.0,2384.0,-1.0
JAAUSR010000123.1_6,GB_GCA_012032555.1,JAAUSR010000123.1,1,nif,WP_131449144.1,3993.0,4427.0,-1.0
JAAUSR010000123.1_9,GB_GCA_012032555.1,JAAUSR010000123.1,1,nif,WP_289681592.1,6798.0,7259.0,1.0
JAAUPS010000056.1_14,GB_GCA_012033015.1,JAAUPS010000056.1,1,nif,nifH,16720.0,17598.0,1.0
JAAUPS010000056.1_12,GB_GCA_012033015.1,JAAUPS010000056.1,1,nif,NFS1,14355.0,15554.0,1.0
JAAUPS010000056.1_8,GB_GCA_012033015.1,JAAUPS010000056.1,1,nif,E3.4.21.84,10439.0,11284.0,1.0
JAAUPS010000056.1_16,GB_GCA_012033015.1,JAAUPS010000056.1,1,nif,nifK,19395.0,20990.0,1.0
JAAUPS010000056.1_6,GB_GCA_012033015.1,JAAUPS010000056.1,1,nif,rhaS,8951.0,9880.0,-1.0
JAAUPS010000056.1_13,GB_GCA_012033015.1,JAAUPS010000056.1,1,nif,K13819,15629.0,16501.0,1.0
JAAUPS010000056.1_18,GB_GCA_012033015.1,JAAUPS010000056.1,1,nif,nifN,21709.0,23100.0,1.0
JAAUPS010000056.1_15,GB_GCA_012033015.1,JAAUPS010000056.1,1,nif,nifD,17814.0,19268.0,1.0
JAAUPS010000056.1_19,GB_GCA_012033015.1,JAAUPS010000056.1,1,nif,nifN,23284.0,24186.0,1.0
JAAUPS010000056.1_10,GB_GCA_012033015.1,JAAUPS010000056.1,1,nif,nifB,12430.0,13875.0,1.0
JAAUPS010000056.1_17,GB_GCA_012033015.1,JAAUPS010000056.1,1,nif,NIFZ_AZOCH,21078.0,21368.0,1.0
JAAUPS010000056.1_11,GB_GCA_012033015.1,JAAUPS010000056.1,1,nif,WP_193856341.1,13902.0,14303.0,1.0
JAAUPS010000056.1_17,GB_GCA_012033015.1,JAAUPS010000056.1,1,nif,nifZ,21078.0,21368.0,1.0
JAAUSQ010000036.1_6,GB_GCA_012033195.1,JAAUSQ010000036.1,1,nif,nifH,4858.0,5676.0,-1.0
JAAUSQ010000036.1_5,GB_GCA_012033195.1,JAAUSQ010000036.1,1,nif,nifB,3708.0,4745.0,-1.0
JAAUSQ010000036.1_3,GB_GCA_012033195.1,JAAUSQ010000036.1,1,nif,nifK,745.0,2178.0,-1.0
JAAUSQ010000036.1_4,GB_GCA_012033195.1,JAAUSQ010000036.1,1,nif,nifD,2251.0,3672.0,-1.0
JAAUSQ010000036.1_9,GB_GCA_012033195.1,JAAUSQ010000036.1,1,nif,WP_284057058.1,8024.0,8443.0,-1.0
JAAUSQ010000036.1_10,GB_GCA_012033195.1,JAAUSQ010000036.1,1,nif,WP_242041039.1,8633.0,10285.0,-1.0
JAAUSQ010000058.1_15,GB_GCA_012033195.1,JAAUSQ010000058.1,1,nif,NUBPL,13159.0,14256.0,-1.0
JAAUSQ010000058.1_13,GB_GCA_012033195.1,JAAUSQ010000058.1,1,nif,CNX2,11473.0,12516.0,-1.0
JAAUSQ010000058.1_12,GB_GCA_012033195.1,JAAUSQ010000058.1,1,nif,kanM2,10259.0,11422.0,1.0
JAAUSQ010000058.1_14,GB_GCA_012033195.1,JAAUSQ010000058.1,1,nif,nicF,12583.0,13122.0,-1.0
JAAUSQ010000058.1_9,GB_GCA_012033195.1,JAAUSQ010000058.1,1,nif,WP_245863638.1,6526.0,7440.0,-1.0
JAAUSQ010000058.1_10,GB_GCA_012033195.1,JAAUSQ010000058.1,1,nif,WP_012122400.1,7511.0,8029.0,1.0
JAAUSQ010000058.1_11,GB_GCA_012033195.1,JAAUSQ010000058.1,1,nif,K22902,8097.0,10262.0,1.0
JAAUSQ010000058.1_16,GB_GCA_012033195.1,JAAUSQ010000058.1,1,nif,WP_129673701.1,14451.0,15992.0,1.0
JAAURB010000022.1_16,GB_GCA_012033335.1,JAAURB010000022.1,1,nif,qdtC,17051.0,17836.0,-1.0
JAAURB010000022.1_22,GB_GCA_012033335.1,JAAURB010000022.1,1,nif,nifH,23639.0,24517.0,1.0
JAAURB010000022.1_20,GB_GCA_012033335.1,JAAURB010000022.1,1,nif,NFS1,20654.0,21859.0,1.0
JAAURB010000022.1_24,GB_GCA_012033335.1,JAAURB010000022.1,1,nif,nifK,26298.0,27893.0,1.0
JAAURB010000022.1_28,GB_GCA_012033335.1,JAAURB010000022.1,1,nif,nifN,30316.0,31692.0,1.0
JAAURB010000022.1_30,GB_GCA_012033335.1,JAAURB010000022.1,1,nif,nifX,32407.0,32835.0,1.0
JAAURB010000022.1_27,GB_GCA_012033335.1,JAAURB010000022.1,1,nif,nifE,28767.0,30224.0,1.0
JAAURB010000022.1_23,GB_GCA_012033335.1,JAAURB010000022.1,1,nif,nifD,24680.0,26134.0,1.0
JAAURB010000022.1_18,GB_GCA_012033335.1,JAAURB010000022.1,1,nif,nifB,18781.0,20265.0,1.0
JAAURB010000022.1_14,GB_GCA_012033335.1,JAAURB010000022.1,1,nif,DPSA_NOSS1,15794.0,16342.0,-1.0
JAAURB010000022.1_21,GB_GCA_012033335.1,JAAURB010000022.1,1,nif,NIFU_TRIAZ,21926.0,22831.0,1.0
JAAURB010000022.1_25,GB_GCA_012033335.1,JAAURB010000022.1,1,nif,NIFZ_SINFN,28046.0,28312.0,1.0
JAAURB010000022.1_31,GB_GCA_012033335.1,JAAURB010000022.1,1,nif,YNI3_FRAAL,32893.0,33381.0,1.0
JAAURB010000022.1_14,GB_GCA_012033335.1,JAAURB010000022.1,1,nif,WP_317109085.1,15794.0,16342.0,-1.0
JAAURB010000022.1_15,GB_GCA_012033335.1,JAAURB010000022.1,1,nif,WP_268242630.1,16664.0,16939.0,-1.0
JAAURB010000022.1_21,GB_GCA_012033335.1,JAAURB010000022.1,1,nif,K13819,21926.0,22831.0,1.0
JAAURB010000022.1_25,GB_GCA_012033335.1,JAAURB010000022.1,1,nif,nifZ,28046.0,28312.0,1.0
JAAURB010000022.1_26,GB_GCA_012033335.1,JAAURB010000022.1,1,nif,WP_044170048.1,28324.0,28644.0,1.0
JAAURB010000022.1_29,GB_GCA_012033335.1,JAAURB010000022.1,1,nif,WP_046276703.1,31927.0,32394.0,1.0
JAAURB010000022.1_31,GB_GCA_012033335.1,JAAURB010000022.1,1,nif,WP_224411696.1,32893.0,33381.0,1.0
JAAURB010000022.1_32,GB_GCA_012033335.1,JAAURB010000022.1,1,nif,WP_023065325.1,33503.0,33742.0,1.0
JAAUQL010000095.1_1,GB_GCA_012033595.1,JAAUQL010000095.1,1,nif,LYS20,48.0,677.0,-1.0
JAAUQL010000095.1_13,GB_GCA_012033595.1,JAAUQL010000095.1,1,nif,nifA,11531.0,12682.0,1.0
JAAUQL010000095.1_14,GB_GCA_012033595.1,JAAUQL010000095.1,1,nif,K14732,12643.0,13113.0,1.0
JAAUQL010000095.1_11,GB_GCA_012033595.1,JAAUQL010000095.1,1,nif,FV3-062L,9943.0,10269.0,-1.0
JAAUQL010000095.1_16,GB_GCA_012033595.1,JAAUQL010000095.1,1,nif,CYP52M1,13789.0,14007.0,1.0
JAAUQL010000095.1_12,GB_GCA_012033595.1,JAAUQL010000095.1,1,nif,cfbC,10292.0,11116.0,-1.0
JAAUQL010000095.1_8,GB_GCA_012033595.1,JAAUQL010000095.1,1,nif,nifK,6478.0,7854.0,-1.0
JAAUQL010000095.1_5,GB_GCA_012033595.1,JAAUQL010000095.1,1,nif,nifN,2874.0,4238.0,-1.0
JAAUQL010000095.1_6,GB_GCA_012033595.1,JAAUQL010000095.1,1,nif,nifE,4241.0,5575.0,-1.0
JAAUQL010000095.1_9,GB_GCA_012033595.1,JAAUQL010000095.1,1,nif,nifD,7877.0,9523.0,-1.0
JAAUQL010000095.1_4,GB_GCA_012033595.1,JAAUQL010000095.1,1,nif,nifB,1514.0,2791.0,-1.0
JAAUQL010000095.1_2,GB_GCA_012033595.1,JAAUQL010000095.1,1,nif,WP_073400282.1,722.0,1030.0,-1.0
JAAUQL010000095.1_7,GB_GCA_012033595.1,JAAUQL010000095.1,1,nif,WP_089683112.1,5658.0,6434.0,-1.0
JAAUQL010000095.1_10,GB_GCA_012033595.1,JAAUQL010000095.1,1,nif,WP_129367911.1,9551.0,9928.0,-1.0
JAAUPF010000091.1_12,GB_GCA_012034575.1,JAAUPF010000091.1,1,nif,qdtC,7990.0,8751.0,-1.0
JAAUPF010000091.1_8,GB_GCA_012034575.1,JAAUPF010000091.1,1,nif,hmgL,4987.0,6126.0,-1.0
JAAUPF010000091.1_17,GB_GCA_012034575.1,JAAUPF010000091.1,1,nif,nifH,14608.0,15504.0,1.0
JAAUPF010000091.1_15,GB_GCA_012034575.1,JAAUPF010000091.1,1,nif,NFS1,12069.0,13271.0,1.0
JAAUPF010000091.1_25,GB_GCA_012034575.1,JAAUPF010000091.1,1,nif,K26919,23604.0,23828.0,1.0
JAAUPF010000091.1_16,GB_GCA_012034575.1,JAAUPF010000091.1,1,nif,gp46,13418.0,14305.0,1.0
JAAUPF010000091.1_19,GB_GCA_012034575.1,JAAUPF010000091.1,1,nif,nifK,17469.0,19004.0,1.0
