,genome,contig,query_id,gene,start,end,orientation
1,GB_GCA_001871085.1,MNUQ01000086.1,MNUQ01000086.1_4,nifA,7955.0,9583.0,1.0
2,GB_GCA_001871085.1,MNUQ01000086.1,MNUQ01000086.1_5,vnfH,10260.0,11084.0,1.0
3,GB_GCA_001871085.1,MNUQ01000086.1,MNUQ01000086.1_7,nifI2,11438.0,11809.0,1.0
4,GB_GCA_001871085.1,MNUQ01000086.1,MNUQ01000086.1_10,vnfK,13798.0,15183.0,1.0
5,GB_GCA_001871085.1,MNUQ01000086.1,MNUQ01000086.1_1,rph,3.0,3143.0,1.0
6,GB_GCA_001871085.1,MNUQ01000086.1,MNUQ01000086.1_14,K16306,18052.0,18855.0,1.0
7,GB_GCA_001871085.1,MNUQ01000086.1,MNUQ01000086.1_9,anfG,13415.0,13777.0,1.0
8,GB_GCA_001871085.1,MNUQ01000086.1,MNUQ01000086.1_8,vnfD,11829.0,13400.0,1.0
0,RS_GCF_000332335.1,NZ_KB235948.1,NZ_KB235948.1_1860,pmmS,2416548.0,2417684.0,1.0
1,RS_GCF_000332335.1,NZ_KB235948.1,NZ_KB235948.1_1852,vnfH,2408921.0,2409808.0,-1.0
2,RS_GCF_000332335.1,NZ_KB235948.1,NZ_KB235948.1_1854,NFS1,2411042.0,2412247.0,-1.0
3,RS_GCF_000332335.1,NZ_KB235948.1,NZ_KB235948.1_1858,qdtC,2415200.0,2415934.0,1.0
4,RS_GCF_000332335.1,NZ_KB235948.1,NZ_KB235948.1_1844,IX,2400603.0,2400827.0,-1.0
5,RS_GCF_000332335.1,NZ_KB235948.1,NZ_KB235948.1_1850,nifK,2405464.0,2407002.0,-1.0
6,RS_GCF_000332335.1,NZ_KB235948.1,NZ_KB235948.1_1847,nifN,2402074.0,2403378.0,-1.0
7,RS_GCF_000332335.1,NZ_KB235948.1,NZ_KB235948.1_1846,nifX,2401593.0,2401991.0,-1.0
8,RS_GCF_000332335.1,NZ_KB235948.1,NZ_KB235948.1_1842,moeB,2399530.0,2400276.0,-1.0
9,RS_GCF_000332335.1,NZ_KB235948.1,NZ_KB235948.1_1848,nifN,2403449.0,2404810.0,-1.0
10,RS_GCF_000332335.1,NZ_KB235948.1,NZ_KB235948.1_1851,nifD,2407324.0,2408784.0,-1.0
11,RS_GCF_000332335.1,NZ_KB235948.1,NZ_KB235948.1_1856,nifB,2412666.0,2414000.0,-1.0
0,GB_GCA_021819245.1,JAKARI010000016.1,JAKARI010000016.1_51,cfbC,50837.0,51721.0,-1.0
1,GB_GCA_021819245.1,JAKARI010000016.1,JAKARI010000016.1_56,NFS1,53964.0,55121.0,-1.0
2,GB_GCA_021819245.1,JAKARI010000016.1,JAKARI010000016.1_40,mucR,39259.0,41964.0,-1.0
3,GB_GCA_021819245.1,JAKARI010000016.1,JAKARI010000016.1_49,nifK,47723.0,49279.0,-1.0
4,GB_GCA_021819245.1,JAKARI010000016.1,JAKARI010000016.1_46,nifN,44526.0,45878.0,-1.0
5,GB_GCA_021819245.1,JAKARI010000016.1,JAKARI010000016.1_50,nifD,49323.0,50783.0,-1.0
6,GB_GCA_021819245.1,JAKARI010000016.1,JAKARI010000016.1_47,nifE,45875.0,47269.0,-1.0
0,RS_GCF_000406105.1,NZ_CM001974.1,NZ_CM001974.1_427,pmmS,478355.0,479503.0,1.0
1,RS_GCF_000406105.1,NZ_CM001974.1,NZ_CM001974.1_426,calS4,477098.0,478342.0,1.0
2,RS_GCF_000406105.1,NZ_CM001974.1,NZ_CM001974.1_412,GP,458812.0,460404.0,-1.0
3,RS_GCF_000406105.1,NZ_CM001974.1,NZ_CM001974.1_414,vnfH,464820.0,465701.0,1.0
4,RS_GCF_000406105.1,NZ_CM001974.1,NZ_CM001974.1_416,nifK,467322.0,468890.0,1.0
5,RS_GCF_000406105.1,NZ_CM001974.1,NZ_CM001974.1_420,nifN,471506.0,472891.0,1.0
6,RS_GCF_000406105.1,NZ_CM001974.1,NZ_CM001974.1_421,nifX,472878.0,473345.0,1.0
7,RS_GCF_000406105.1,NZ_CM001974.1,NZ_CM001974.1_425,K13819,476234.0,477061.0,1.0
8,RS_GCF_000406105.1,NZ_CM001974.1,NZ_CM001974.1_419,nifE,470122.0,471495.0,1.0
9,RS_GCF_000406105.1,NZ_CM001974.1,NZ_CM001974.1_413,nifJ,460834.0,464343.0,-1.0
10,RS_GCF_000406105.1,NZ_CM001974.1,NZ_CM001974.1_415,nifD,465761.0,467209.0,1.0
11,RS_GCF_000406105.1,NZ_CM001974.1,NZ_CM001974.1_423,K06887,474016.0,474495.0,1.0
0,GB_GCA_031291725.1,JARLIM010000010.1,JARLIM010000010.1_30,ggt,28775.0,30373.0,1.0
1,GB_GCA_031291725.1,JARLIM010000010.1,JARLIM010000010.1_16,proV,14325.0,15092.0,-1.0
2,GB_GCA_031291725.1,JARLIM010000010.1,JARLIM010000010.1_28,rdpA,26626.0,27516.0,-1.0
3,GB_GCA_031291725.1,JARLIM010000010.1,JARLIM010000010.1_33,nifB,33167.0,34642.0,1.0
4,GB_GCA_031291725.1,JARLIM010000010.1,JARLIM010000010.1_32,nifA,31390.0,33009.0,1.0
5,GB_GCA_031291725.1,JARLIM010000010.1,JARLIM010000010.1_27,cfbC,25551.0,26459.0,-1.0
6,GB_GCA_031291725.1,JARLIM010000010.1,JARLIM010000010.1_25,nifK,22423.0,23961.0,-1.0
7,GB_GCA_031291725.1,JARLIM010000010.1,JARLIM010000010.1_23,nifN,19483.0,20865.0,-1.0
8,GB_GCA_031291725.1,JARLIM010000010.1,JARLIM010000010.1_17,livK,15212.0,16405.0,-1.0
9,GB_GCA_031291725.1,JARLIM010000010.1,JARLIM010000010.1_26,nifD,23972.0,25486.0,-1.0
10,GB_GCA_031291725.1,JARLIM010000010.1,JARLIM010000010.1_24,nifE,20871.0,22286.0,-1.0
11,GB_GCA_031291725.1,JARLIM010000010.1,JARLIM010000010.1_18,aroKB,16515.0,17480.0,1.0
0,RS_GCF_000025705.1,NC_013959.1,NC_013959.1_878,vnfH,871214.0,872092.0,1.0
1,RS_GCF_000025705.1,NC_013959.1,NC_013959.1_876,mucR,867250.0,870033.0,1.0
2,RS_GCF_000025705.1,NC_013959.1,NC_013959.1_880,nifK,873756.0,875324.0,1.0
3,RS_GCF_000025705.1,NC_013959.1,NC_013959.1_883,nifX,875987.0,876694.0,1.0
4,RS_GCF_000025705.1,NC_013959.1,NC_013959.1_877,draT,870099.0,871103.0,-1.0
5,RS_GCF_000025705.1,NC_013959.1,NC_013959.1_879,nifD,872198.0,873673.0,1.0
0,GB_GCA_903925075.1,CAIYDQ010000034.1,CAIYDQ010000034.1_1,pmmS,2.0,820.0,1.0
1,GB_GCA_903925075.1,CAIYDQ010000034.1,CAIYDQ010000034.1_13,etfB,13472.0,14284.0,1.0
2,GB_GCA_903925075.1,CAIYDQ010000034.1,CAIYDQ010000034.1_2,vnfH,1282.0,2151.0,1.0
3,GB_GCA_903925075.1,CAIYDQ010000034.1,CAIYDQ010000034.1_10,ADPRHL2,10213.0,11118.0,-1.0
4,GB_GCA_903925075.1,CAIYDQ010000034.1,CAIYDQ010000034.1_4,nifD,3681.0,5144.0,1.0
5,GB_GCA_903925075.1,CAIYDQ010000034.1,CAIYDQ010000034.1_5,nifE,5304.0,8060.0,1.0
6,GB_GCA_903925075.1,CAIYDQ010000034.1,CAIYDQ010000034.1_6,nifX,8084.0,8473.0,1.0
7,GB_GCA_903925075.1,CAIYDQ010000034.1,CAIYDQ010000034.1_9,draT,9411.0,10208.0,1.0
8,GB_GCA_903925075.1,CAIYDQ010000034.1,CAIYDQ010000034.1_3,nifD,2175.0,3614.0,1.0
9,GB_GCA_903925075.1,CAIYDQ010000034.1,CAIYDQ010000034.1_11,nifB,11631.0,12482.0,1.0
0,GB_GCA_903929485.1,CAIYUY010000173.1,CAIYUY010000173.1_51,UROD,49265.0,50299.0,1.0
1,GB_GCA_903929485.1,CAIYUY010000173.1,CAIYUY010000173.1_44,vnfH,40540.0,41406.0,-1.0
2,GB_GCA_903929485.1,CAIYUY010000173.1,CAIYUY010000173.1_42,nifK,37469.0,38932.0,-1.0
3,GB_GCA_903929485.1,CAIYUY010000173.1,CAIYUY010000173.1_40,nifE,32574.0,35384.0,-1.0
4,GB_GCA_903929485.1,CAIYUY010000173.1,CAIYUY010000173.1_39,nifX,31980.0,32375.0,-1.0
5,GB_GCA_903929485.1,CAIYUY010000173.1,CAIYUY010000173.1_47,kinB,43845.0,45089.0,1.0
6,GB_GCA_903929485.1,CAIYUY010000173.1,CAIYUY010000173.1_48,kinB,45086.0,46201.0,1.0
7,GB_GCA_903929485.1,CAIYUY010000173.1,CAIYUY010000173.1_41,flgS,35756.0,37405.0,1.0
8,GB_GCA_903929485.1,CAIYUY010000173.1,CAIYUY010000173.1_46,hydH,42639.0,43814.0,1.0
9,GB_GCA_903929485.1,CAIYUY010000173.1,CAIYUY010000173.1_36,draT,30348.0,31145.0,-1.0
10,GB_GCA_903929485.1,CAIYUY010000173.1,CAIYUY010000173.1_49,arcB,46198.0,48588.0,1.0
11,GB_GCA_903929485.1,CAIYUY010000173.1,CAIYUY010000173.1_43,nifD,39078.0,40523.0,-1.0
0,GB_GCA_028683385.1,JAQUIJ010000003.1,JAQUIJ010000003.1_368,pmmS,445034.0,446167.0,1.0
1,GB_GCA_028683385.1,JAQUIJ010000003.1,JAQUIJ010000003.1_358,SSL-3,433917.0,434780.0,1.0
2,GB_GCA_028683385.1,JAQUIJ010000003.1,JAQUIJ010000003.1_354,nifA,430646.0,432205.0,1.0
3,GB_GCA_028683385.1,JAQUIJ010000003.1,JAQUIJ010000003.1_356,gp51,432796.0,433044.0,1.0
4,GB_GCA_028683385.1,JAQUIJ010000003.1,JAQUIJ010000003.1_355,sat3,432251.0,432718.0,1.0
5,GB_GCA_028683385.1,JAQUIJ010000003.1,JAQUIJ010000003.1_359,vnfH,435154.0,435978.0,1.0
6,GB_GCA_028683385.1,JAQUIJ010000003.1,JAQUIJ010000003.1_361,nifI2,436348.0,436725.0,1.0
7,GB_GCA_028683385.1,JAQUIJ010000003.1,JAQUIJ010000003.1_363,nifK,438386.0,439768.0,1.0
8,GB_GCA_028683385.1,JAQUIJ010000003.1,JAQUIJ010000003.1_365,nifN,441643.0,443100.0,1.0
9,GB_GCA_028683385.1,JAQUIJ010000003.1,JAQUIJ010000003.1_364,nifE,440238.0,441569.0,1.0
10,GB_GCA_028683385.1,JAQUIJ010000003.1,JAQUIJ010000003.1_362,nifD,436737.0,438368.0,1.0
11,GB_GCA_028683385.1,JAQUIJ010000003.1,JAQUIJ010000003.1_366,nifB,443171.0,444493.0,1.0
0,RS_GCF_000585355.1,NZ_KK073873.1,NZ_KK073873.1_2543,pmmS,3179702.0,3180823.0,-1.0
1,RS_GCF_000585355.1,NZ_KK073873.1,NZ_KK073873.1_2553,fbpC,3190077.0,3190787.0,-1.0
2,RS_GCF_000585355.1,NZ_KK073873.1,NZ_KK073873.1_2554,modB,3190801.0,3191481.0,-1.0
3,RS_GCF_000585355.1,NZ_KK073873.1,NZ_KK073873.1_2540,nifA,3177254.0,3178831.0,1.0
4,RS_GCF_000585355.1,NZ_KK073873.1,NZ_KK073873.1_2541,sat3,3178815.0,3179288.0,1.0
5,RS_GCF_000585355.1,NZ_KK073873.1,NZ_KK073873.1_2552,vnfH,3189020.0,3189847.0,-1.0
6,RS_GCF_000585355.1,NZ_KK073873.1,NZ_KK073873.1_2548,nifK,3185229.0,3186608.0,-1.0
7,RS_GCF_000585355.1,NZ_KK073873.1,NZ_KK073873.1_2546,nifN,3182458.0,3183867.0,-1.0
8,RS_GCF_000585355.1,NZ_KK073873.1,NZ_KK073873.1_2547,nifE,3183889.0,3185217.0,-1.0
9,RS_GCF_000585355.1,NZ_KK073873.1,NZ_KK073873.1_2549,nifD,3186632.0,3188260.0,-1.0
10,RS_GCF_000585355.1,NZ_KK073873.1,NZ_KK073873.1_2545,nifB,3181177.0,3182454.0,-1.0
0,RS_GCF_001829785.1,NZ_MICF01000001.1,NZ_MICF01000001.1_209,mhpE,218742.0,219857.0,-1.0
1,RS_GCF_001829785.1,NZ_MICF01000001.1,NZ_MICF01000001.1_195,isiB,206170.0,206688.0,-1.0
2,RS_GCF_001829785.1,NZ_MICF01000001.1,NZ_MICF01000001.1_207,cfbC,216784.0,217689.0,-1.0
3,RS_GCF_001829785.1,NZ_MICF01000001.1,NZ_MICF01000001.1_204,nifK,213350.0,214897.0,-1.0
4,RS_GCF_001829785.1,NZ_MICF01000001.1,NZ_MICF01000001.1_205,nifD,214897.0,216369.0,-1.0
5,RS_GCF_001829785.1,NZ_MICF01000001.1,NZ_MICF01000001.1_199,nifE,208911.0,210272.0,-1.0
6,RS_GCF_001829785.1,NZ_MICF01000001.1,NZ_MICF01000001.1_208,sat2,217927.0,218751.0,-1.0
7,RS_GCF_001829785.1,NZ_MICF01000001.1,NZ_MICF01000001.1_198,nifN,207607.0,208911.0,-1.0
8,RS_GCF_001829785.1,NZ_MICF01000001.1,NZ_MICF01000001.1_210,nifB,219862.0,221280.0,-1.0
0,GB_GCA_019459525.1,JAIBEY010000039.1,JAIBEY010000039.1_126,pmmS,161856.0,162986.0,1.0
1,GB_GCA_019459525.1,JAIBEY010000039.1,JAIBEY010000039.1_113,nifA,147355.0,148914.0,1.0
2,GB_GCA_019459525.1,JAIBEY010000039.1,JAIBEY010000039.1_114,sat3,149116.0,149583.0,1.0
3,GB_GCA_019459525.1,JAIBEY010000039.1,JAIBEY010000039.1_117,vnfH,152029.0,152853.0,1.0
4,GB_GCA_019459525.1,JAIBEY010000039.1,JAIBEY010000039.1_119,nifI2,153328.0,153705.0,1.0
5,GB_GCA_019459525.1,JAIBEY010000039.1,JAIBEY010000039.1_121,nifK,155368.0,156750.0,1.0
6,GB_GCA_019459525.1,JAIBEY010000039.1,JAIBEY010000039.1_123,nifN,158524.0,159984.0,1.0
7,GB_GCA_019459525.1,JAIBEY010000039.1,JAIBEY010000039.1_122,nifE,157028.0,158356.0,1.0
8,GB_GCA_019459525.1,JAIBEY010000039.1,JAIBEY010000039.1_120,nifD,153717.0,155348.0,1.0
9,GB_GCA_019459525.1,JAIBEY010000039.1,JAIBEY010000039.1_124,nifB,160042.0,161298.0,1.0
0,GB_GCA_004379165.1,NKXK01000031.1,NKXK01000031.1_60,lasT,67634.0,68404.0,-1.0
1,GB_GCA_004379165.1,NKXK01000031.1,NKXK01000031.1_68,vnfH,77540.0,78421.0,1.0
2,GB_GCA_004379165.1,NKXK01000031.1,NKXK01000031.1_70,nifK,80123.0,81691.0,1.0
3,GB_GCA_004379165.1,NKXK01000031.1,NKXK01000031.1_73,nifX,82341.0,83072.0,1.0
4,GB_GCA_004379165.1,NKXK01000031.1,NKXK01000031.1_66,K20974,72996.0,76394.0,-1.0
5,GB_GCA_004379165.1,NKXK01000031.1,NKXK01000031.1_67,draT,76436.0,77242.0,-1.0
6,GB_GCA_004379165.1,NKXK01000031.1,NKXK01000031.1_65,phoB,72083.0,73009.0,-1.0
7,GB_GCA_004379165.1,NKXK01000031.1,NKXK01000031.1_69,nifD,78512.0,79984.0,1.0
8,GB_GCA_004379165.1,NKXK01000031.1,NKXK01000031.1_64,nifE,70621.0,72021.0,1.0
0,RS_GCF_022760805.1,NZ_JAIVFL010000001.1,NZ_JAIVFL010000001.1_235,PREP,212128.0,214164.0,1.0
1,RS_GCF_022760805.1,NZ_JAIVFL010000001.1,NZ_JAIVFL010000001.1_233,hmgL,210071.0,211381.0,-1.0
2,RS_GCF_022760805.1,NZ_JAIVFL010000001.1,NZ_JAIVFL010000001.1_236,E3.2.1.161,214224.0,214502.0,1.0
3,RS_GCF_022760805.1,NZ_JAIVFL010000001.1,NZ_JAIVFL010000001.1_232,nifH,209172.0,210038.0,-1.0
4,RS_GCF_022760805.1,NZ_JAIVFL010000001.1,NZ_JAIVFL010000001.1_230,nifK,206213.0,207727.0,-1.0
5,RS_GCF_022760805.1,NZ_JAIVFL010000001.1,NZ_JAIVFL010000001.1_228,nifN,203451.0,204818.0,-1.0
6,RS_GCF_022760805.1,NZ_JAIVFL010000001.1,NZ_JAIVFL010000001.1_240,ppk2,217267.0,218121.0,-1.0
7,RS_GCF_022760805.1,NZ_JAIVFL010000001.1,NZ_JAIVFL010000001.1_227,nifX,203050.0,203457.0,-1.0
8,RS_GCF_022760805.1,NZ_JAIVFL010000001.1,NZ_JAIVFL010000001.1_221,iscA,199776.0,200360.0,-1.0
9,RS_GCF_022760805.1,NZ_JAIVFL010000001.1,NZ_JAIVFL010000001.1_222,nifB,200357.0,201826.0,-1.0
10,RS_GCF_022760805.1,NZ_JAIVFL010000001.1,NZ_JAIVFL010000001.1_231,nifD,207724.0,209175.0,-1.0
11,RS_GCF_022760805.1,NZ_JAIVFL010000001.1,NZ_JAIVFL010000001.1_229,nifE,204818.0,206209.0,-1.0
12,RS_GCF_022760805.1,NZ_JAIVFL010000001.1,NZ_JAIVFL010000001.1_220,ubaA,199039.0,199782.0,-1.0
13,RS_GCF_022760805.1,NZ_JAIVFL010000001.1,NZ_JAIVFL010000001.1_223,nifZ,201828.0,202079.0,-1.0
0,GB_GCA_016793635.1,JAEUMD010000008.1,JAEUMD010000008.1_319,nifA,357144.0,358916.0,-1.0
1,GB_GCA_016793635.1,JAEUMD010000008.1,JAEUMD010000008.1_320,cbdC,359319.0,359684.0,1.0
2,GB_GCA_016793635.1,JAEUMD010000008.1,JAEUMD010000008.1_312,cfbC,351610.0,352509.0,-1.0
3,GB_GCA_016793635.1,JAEUMD010000008.1,JAEUMD010000008.1_310,nifK,348411.0,349949.0,-1.0
4,GB_GCA_016793635.1,JAEUMD010000008.1,JAEUMD010000008.1_308,nifN,345445.0,346827.0,-1.0
5,GB_GCA_016793635.1,JAEUMD010000008.1,JAEUMD010000008.1_311,nifD,350058.0,351527.0,-1.0
6,GB_GCA_016793635.1,JAEUMD010000008.1,JAEUMD010000008.1_309,nifE,346839.0,348350.0,-1.0
7,GB_GCA_016793635.1,JAEUMD010000008.1,JAEUMD010000008.1_318,nifB,355418.0,356899.0,-1.0
0,GB_GCA_014696315.1,JACJPX010000003.1,JACJPX010000003.1_108,pmmS,139144.0,140259.0,-1.0
1,GB_GCA_014696315.1,JACJPX010000003.1,JACJPX010000003.1_126,benC-xylZ,156861.0,157160.0,1.0
2,GB_GCA_014696315.1,JACJPX010000003.1,JACJPX010000003.1_115,cfbC,146523.0,147416.0,1.0
3,GB_GCA_014696315.1,JACJPX010000003.1,JACJPX010000003.1_113,NFS1,144103.0,145299.0,1.0
4,GB_GCA_014696315.1,JACJPX010000003.1,JACJPX010000003.1_124,moeB,155608.0,156408.0,1.0
5,GB_GCA_014696315.1,JACJPX010000003.1,JACJPX010000003.1_117,nifK,149161.0,150699.0,1.0
6,GB_GCA_014696315.1,JACJPX010000003.1,JACJPX010000003.1_119,nifE,151191.0,153932.0,1.0
7,GB_GCA_014696315.1,JACJPX010000003.1,JACJPX010000003.1_127,fwdH,157252.0,157548.0,1.0
8,GB_GCA_014696315.1,JACJPX010000003.1,JACJPX010000003.1_112,hydA,143747.0,144106.0,1.0
9,GB_GCA_014696315.1,JACJPX010000003.1,JACJPX010000003.1_110,cviI,140481.0,140735.0,-1.0
10,GB_GCA_014696315.1,JACJPX010000003.1,JACJPX010000003.1_116,nifD,147600.0,149096.0,1.0
11,GB_GCA_014696315.1,JACJPX010000003.1,JACJPX010000003.1_111,nifB,142125.0,143576.0,1.0
0,RS_GCF_016865365.1,NZ_AP024469.1,NZ_AP024469.1_3346,rpoE,3620047.0,3620604.0,-1.0
1,RS_GCF_016865365.1,NZ_AP024469.1,NZ_AP024469.1_3349,arsB,3621628.0,3622677.0,1.0
2,RS_GCF_016865365.1,NZ_AP024469.1,NZ_AP024469.1_3344,ameC,3617544.0,3619130.0,-1.0
3,RS_GCF_016865365.1,NZ_AP024469.1,NZ_AP024469.1_3341,vnfH,3611836.0,3612663.0,-1.0
4,RS_GCF_016865365.1,NZ_AP024469.1,NZ_AP024469.1_3342,adeB,3613192.0,3616332.0,-1.0
5,RS_GCF_016865365.1,NZ_AP024469.1,NZ_AP024469.1_3332,regX3,3604074.0,3604766.0,1.0
6,RS_GCF_016865365.1,NZ_AP024469.1,NZ_AP024469.1_3338,vnfK,3608032.0,3609420.0,-1.0
7,RS_GCF_016865365.1,NZ_AP024469.1,NZ_AP024469.1_3331,phcS,3602927.0,3604108.0,1.0
8,RS_GCF_016865365.1,NZ_AP024469.1,NZ_AP024469.1_3348,arsC,3621212.0,3621631.0,1.0
9,RS_GCF_016865365.1,NZ_AP024469.1,NZ_AP024469.1_3347,czrA,3620801.0,3621148.0,1.0
10,RS_GCF_016865365.1,NZ_AP024469.1,NZ_AP024469.1_3343,oqxA,3616329.0,3617492.0,-1.0
11,RS_GCF_016865365.1,NZ_AP024469.1,NZ_AP024469.1_3339,anfG,3609584.0,3610012.0,-1.0
12,RS_GCF_016865365.1,NZ_AP024469.1,NZ_AP024469.1_3340,vnfD,3610028.0,3611611.0,-1.0
0,RS_GCF_003002025.1,NZ_PVZB01000034.1,NZ_PVZB01000034.1_48,RPT4,37941.0,39359.0,1.0
1,RS_GCF_003002025.1,NZ_PVZB01000034.1,NZ_PVZB01000034.1_44,cfbC,33393.0,34274.0,1.0
2,RS_GCF_003002025.1,NZ_PVZB01000034.1,NZ_PVZB01000034.1_46,nifK,35916.0,37475.0,1.0
3,RS_GCF_003002025.1,NZ_PVZB01000034.1,NZ_PVZB01000034.1_51,nifN,41848.0,43239.0,1.0
4,RS_GCF_003002025.1,NZ_PVZB01000034.1,NZ_PVZB01000034.1_45,nifD,34378.0,35841.0,1.0
5,RS_GCF_003002025.1,NZ_PVZB01000034.1,NZ_PVZB01000034.1_50,nifE,40121.0,41797.0,1.0
6,RS_GCF_003002025.1,NZ_PVZB01000034.1,NZ_PVZB01000034.1_60,ybhR,46887.0,47675.0,-1.0
0,RS_GCF_003339845.1,NZ_PPTR01000007.1,NZ_PPTR01000007.1_163,hmgL,185876.0,186979.0,-1.0
1,RS_GCF_003339845.1,NZ_PPTR01000007.1,NZ_PPTR01000007.1_150,ABCF3,171054.0,173231.0,-1.0
2,RS_GCF_003339845.1,NZ_PPTR01000007.1,NZ_PPTR01000007.1_149,cspR,170449.0,170913.0,-1.0
3,RS_GCF_003339845.1,NZ_PPTR01000007.1,NZ_PPTR01000007.1_148,SDH,169571.0,170353.0,1.0
4,RS_GCF_003339845.1,NZ_PPTR01000007.1,NZ_PPTR01000007.1_162,vnfH,184870.0,185694.0,-1.0
5,RS_GCF_003339845.1,NZ_PPTR01000007.1,NZ_PPTR01000007.1_165,cocE,187829.0,189622.0,-1.0
6,RS_GCF_003339845.1,NZ_PPTR01000007.1,NZ_PPTR01000007.1_152,ncmP,173991.0,174794.0,1.0
7,RS_GCF_003339845.1,NZ_PPTR01000007.1,NZ_PPTR01000007.1_160,nifI2,184024.0,184407.0,-1.0
8,RS_GCF_003339845.1,NZ_PPTR01000007.1,NZ_PPTR01000007.1_158,nifK,180985.0,182358.0,-1.0
9,RS_GCF_003339845.1,NZ_PPTR01000007.1,NZ_PPTR01000007.1_156,nifN,176572.0,179502.0,-1.0
10,RS_GCF_003339845.1,NZ_PPTR01000007.1,NZ_PPTR01000007.1_159,nifD,182358.0,184010.0,-1.0
11,RS_GCF_003339845.1,NZ_PPTR01000007.1,NZ_PPTR01000007.1_157,nifE,179607.0,180968.0,-1.0
0,RS_GCF_001908375.1,NZ_CP017243.1,NZ_CP017243.1_251,can,280672.0,281400.0,1.0
1,RS_GCF_001908375.1,NZ_CP017243.1,NZ_CP017243.1_261,nifH,291157.0,292050.0,-1.0
2,RS_GCF_001908375.1,NZ_CP017243.1,NZ_CP017243.1_266,K07493,295990.0,296970.0,-1.0
3,RS_GCF_001908375.1,NZ_CP017243.1,NZ_CP017243.1_264,K07492,293404.0,293724.0,-1.0
4,RS_GCF_001908375.1,NZ_CP017243.1,NZ_CP017243.1_259,nifK,287882.0,289423.0,-1.0
5,RS_GCF_001908375.1,NZ_CP017243.1,NZ_CP017243.1_257,nifN,284968.0,286323.0,-1.0
6,RS_GCF_001908375.1,NZ_CP017243.1,NZ_CP017243.1_258,nifE,286333.0,287823.0,-1.0
7,RS_GCF_001908375.1,NZ_CP017243.1,NZ_CP017243.1_260,nifD,289547.0,291049.0,-1.0
0,RS_GCF_900107695.1,NZ_FNQP01000037.1,NZ_FNQP01000037.1_7,vnfH,3783.0,4664.0,1.0
1,RS_GCF_900107695.1,NZ_FNQP01000037.1,NZ_FNQP01000037.1_10,nifE,6345.0,7916.0,1.0
2,RS_GCF_900107695.1,NZ_FNQP01000037.1,NZ_FNQP01000037.1_13,nifX,8499.0,8972.0,1.0
3,RS_GCF_900107695.1,NZ_FNQP01000037.1,NZ_FNQP01000037.1_6,draT,2838.0,3653.0,-1.0
4,RS_GCF_900107695.1,NZ_FNQP01000037.1,NZ_FNQP01000037.1_8,nifD,4776.0,6254.0,1.0
0,GB_GCA_013141125.1,JABFRO010000001.1,JABFRO010000001.1_650,cbdC,663722.0,664069.0,1.0
1,GB_GCA_013141125.1,JABFRO010000001.1,JABFRO010000001.1_661,safD,672916.0,673716.0,1.0
2,GB_GCA_013141125.1,JABFRO010000001.1,JABFRO010000001.1_647,vnfH,659584.0,660459.0,1.0
3,GB_GCA_013141125.1,JABFRO010000001.1,JABFRO010000001.1_663,cpxR,674929.0,675621.0,-1.0
4,GB_GCA_013141125.1,JABFRO010000001.1,JABFRO010000001.1_649,nifK,662064.0,663623.0,1.0
5,GB_GCA_013141125.1,JABFRO010000001.1,JABFRO010000001.1_654,nifN,667725.0,669140.0,1.0
6,GB_GCA_013141125.1,JABFRO010000001.1,JABFRO010000001.1_662,cpxA,673749.0,674927.0,-1.0
7,GB_GCA_013141125.1,JABFRO010000001.1,JABFRO010000001.1_655,nifX,669261.0,669665.0,1.0
8,GB_GCA_013141125.1,JABFRO010000001.1,JABFRO010000001.1_644,draT,657200.0,658027.0,-1.0
9,GB_GCA_013141125.1,JABFRO010000001.1,JABFRO010000001.1_652,dgcB,665033.0,665821.0,-1.0
10,GB_GCA_013141125.1,JABFRO010000001.1,JABFRO010000001.1_648,nifD,660582.0,662039.0,1.0
11,GB_GCA_013141125.1,JABFRO010000001.1,JABFRO010000001.1_653,nifE,666271.0,667725.0,1.0
12,GB_GCA_013141125.1,JABFRO010000001.1,JABFRO010000001.1_651,fleN,664200.0,665036.0,-1.0
0,RS_GCF_022012295.1,NZ_JAKLTN010000001.1,NZ_JAKLTN010000001.1_1592,NR,1689648.0,1690379.0,-1.0
1,RS_GCF_022012295.1,NZ_JAKLTN010000001.1,NZ_JAKLTN010000001.1_1583,L2,1680874.0,1681101.0,-1.0
2,RS_GCF_022012295.1,NZ_JAKLTN010000001.1,NZ_JAKLTN010000001.1_1586,vnfH,1684614.0,1685495.0,-1.0
3,RS_GCF_022012295.1,NZ_JAKLTN010000001.1,NZ_JAKLTN010000001.1_1594,aer,1691716.0,1693356.0,1.0
4,RS_GCF_022012295.1,NZ_JAKLTN010000001.1,NZ_JAKLTN010000001.1_1575,TC.HAE1,1672029.0,1675157.0,1.0
5,RS_GCF_022012295.1,NZ_JAKLTN010000001.1,NZ_JAKLTN010000001.1_1584,nifK,1681269.0,1682837.0,-1.0
6,RS_GCF_022012295.1,NZ_JAKLTN010000001.1,NZ_JAKLTN010000001.1_1581,nifX,1679804.0,1680535.0,-1.0
7,RS_GCF_022012295.1,NZ_JAKLTN010000001.1,NZ_JAKLTN010000001.1_1593,K07506,1690552.0,1691388.0,-1.0
